,RESULTS,TIMESTAMP,V17,V26,V60,V65,V66,INDEX,m,d,h
819,-1,2008-12-09 23:40:00,9.7047,1.327,6.1882,13.8118,20.6151,819,11,1,23
820,-1,2008-09-13 00:25:00,9.5053,1.3145,4.6209,15.3791,19.4357,820,8,5,0
821,-1,2008-09-13 02:57:00,9.9243,1.2628,3.0345,16.9655,21.3048,821,8,5,2
822,-1,2008-09-13 03:14:00,9.4304,1.2670000000000001,-4.2064,24.2064,30.9661,822,8,5,3
823,-1,2008-09-13 09:19:00,9.8218,1.3219999999999998,6.1727,13.8273,21.2711,823,8,5,9
824,-1,2008-09-13 10:55:00,9.6217,1.2822,7.3164,12.6836,16.8961,824,8,5,10
825,-1,2008-09-13 11:42:00,9.724,1.304,4.5918,15.4082,22.2081,825,8,5,11
826,1,2008-09-13 11:56:00,10.7958,1.338,3.2273,16.7727,21.9494,826,8,5,11
827,-1,2008-09-13 12:48:00,10.7861,1.2962,6.6827,13.3173,19.9232,827,8,5,12
828,-1,2008-09-13 14:07:00,9.716000000000001,1.2853,-4.6636,24.6636,33.7771,828,8,5,14
829,-1,2008-09-13 16:04:00,9.664,1.2837,3.5945,16.4055,24.9991,829,8,5,16
830,-1,2008-09-13 16:04:00,9.5431,1.265,2.4182,17.5818,24.3727,830,8,5,16
831,1,2008-09-13 20:06:00,10.7168,1.3163,4.6209,15.3791,22.4441,831,8,5,20
832,-1,2008-09-14 02:50:00,10.0666,1.2942,2.2336,17.7664,20.5025,832,8,6,2
833,-1,2008-09-14 02:59:00,10.6553,1.2997,5.2064,14.7936,21.7926,833,8,6,2
834,-1,2008-09-14 15:02:00,9.4594,1.0155,-0.5718,20.5718,26.247,834,8,6,15
835,-1,2008-09-14 15:46:00,9.4707,1.2615,7.0273,12.9727,16.5255,835,8,6,15
836,-1,2008-09-14 16:34:00,10.425999999999998,1.295,2.1145,17.8855,25.5062,836,8,6,16
837,-1,2008-09-14 17:40:00,9.4661,1.3125,2.1973,17.8027,18.891,837,8,6,17
838,-1,2008-09-14 18:27:00,10.4536,1.296,4.9118,15.0882,19.2834,838,8,6,18
839,-1,2008-09-14 18:27:00,9.7876,1.0012,4.8127,15.1873,16.9553,839,8,6,18
840,-1,2008-09-14 19:13:00,10.332,1.2819999999999998,4.4445,15.5555,18.0095,840,8,6,19
841,-1,2008-09-14 20:00:00,9.7648,1.2818,5.6155,14.3845,14.8409,841,8,6,20
842,-1,2008-09-14 20:43:00,10.3944,1.3043,2.8136,17.1864,21.9929,842,8,6,20
843,-1,2008-09-14 20:45:00,10.7348,1.2732,3.9527,16.0473,18.7066,843,8,6,20
844,-1,2008-09-14 21:31:00,9.9622,1.2990000000000002,3.4482,16.5518,21.0153,844,8,6,21
845,-1,2008-09-14 23:00:00,9.9808,1.3392,1.3445,18.6555,26.2833,845,8,6,23
846,-1,2008-09-15 02:04:00,10.3504,1.2558,,,,846,8,0,2
847,-1,2008-09-15 10:03:00,9.7158,1.275,0.9591,19.0409,25.2629,847,8,0,10
848,-1,2008-09-15 11:40:00,9.2397,1.287,5.3191,14.6809,18.9734,848,8,0,11
849,-1,2008-09-15 12:27:00,9.2191,1.294,-2.1555,22.1555,27.9032,849,8,0,12
850,-1,2008-09-15 16:10:00,9.9852,1.2857,1.7627,18.2373,22.3967,850,8,0,16
851,-1,2008-09-15 16:59:00,9.9475,1.2890000000000001,1.9273,18.0727,22.8211,851,8,0,16
852,-1,2008-09-15 19:54:00,10.6762,1.3013,1.2327,18.7673,21.6796,852,8,0,19
853,-1,2008-09-15 21:56:00,9.9878,1.3115,5.4209,14.5791,19.4166,853,8,0,21
854,-1,2008-09-15 22:13:00,9.4302,1.0012,5.0818,14.9182,22.4191,854,8,0,22
855,-1,2008-09-15 22:45:00,9.6012,1.2845,5.5109,14.4891,21.4279,855,8,0,22
856,-1,2008-09-15 22:54:00,9.4419,0.9895,-0.07,20.07,25.2503,856,8,0,22
857,-1,2008-09-15 23:37:00,10.1661,1.0025,0.5609,19.4391,27.1415,857,8,0,23
858,-1,2008-09-16 07:39:00,9.5631,1.3115,5.5964,16.067,20.7242,858,8,1,7
859,-1,2008-09-16 07:48:00,9.568999999999999,1.2778,5.3973,16.345,20.2491,859,8,1,7
860,-1,2008-09-16 08:50:00,10.562000000000001,1.3087,2.3182,17.6818,26.2118,860,8,1,8
861,-1,2008-09-16 08:52:00,10.5937,1.286,6.0773,13.9227,18.5996,861,8,1,8
862,-1,2008-09-16 09:37:00,9.5612,1.2890000000000001,4.3136,15.6864,18.2293,862,8,1,9
863,-1,2008-09-16 17:07:00,10.8515,1.2830000000000001,-2.3509,22.3509,28.2662,863,8,1,17
864,-1,2008-09-16 18:09:00,9.6333,1.2837,1.1618,18.8382,26.3647,864,8,1,18
865,-1,2008-09-16 18:23:00,9.4945,1.3745,0.5764,19.4236,26.0255,865,8,1,18
866,-1,2008-09-16 19:34:00,9.1253,1.2685,6.8491,13.1509,13.5705,866,8,1,19
867,-1,2008-09-16 19:45:00,9.4524,1.2788,-0.7245,20.7245,25.9809,867,8,1,19
868,-1,2008-09-16 21:21:00,8.9137,1.2833,-0.2227,20.2227,28.803,868,8,1,21
869,-1,2008-09-16 22:45:00,9.1711,1.315,5.9155,14.0845,19.9683,869,8,1,22
870,-1,2008-09-17 02:01:00,10.341,1.3317,2.4209,17.5791,22.2504,870,8,2,2
871,1,2008-09-17 04:23:00,9.056000000000001,1.275,13.5518,6.4482,8.7636,871,8,2,4
872,-1,2008-09-17 07:14:00,9.4485,1.3275,3.0945,16.9055,23.0596,872,8,2,7
873,-1,2008-09-17 07:28:00,9.6223,1.3538,-1.2336,21.2336,28.576999999999998,873,8,2,7
874,-1,2008-09-17 21:52:00,9.8314,1.3133,4.4409,15.5591,19.5942,874,8,2,21
875,-1,2008-09-18 00:57:00,9.5789,0.991,-4.6109,24.6109,31.4433,875,8,3,0
876,-1,2008-09-18 01:40:00,9.7225,1.2725,1.89,18.11,24.9871,876,8,3,1
877,-1,2008-09-18 01:43:00,9.5479,1.297,0.4527,19.5473,27.2483,877,8,3,1
878,-1,2008-09-18 02:01:00,9.2977,1.2997,-0.2036,20.2036,25.7144,878,8,3,2
879,-1,2008-09-18 03:58:00,9.8668,1.2725,-3.7536,23.7536,31.3918,879,8,3,3
880,-1,2008-09-18 03:58:00,9.3553,1.3033,-3.9045,23.9045,30.2138,880,8,3,3
881,-1,2008-09-18 05:44:00,9.9673,1.2905,-2.81,22.81,30.3218,881,8,3,5
882,-1,2008-09-18 05:58:00,9.9886,1.3222,-2.6109,22.6109,28.0428,882,8,3,5
883,-1,2008-09-18 08:04:00,10.1392,1.2215,-2.6273,22.6273,30.4537,883,8,3,8
884,-1,2008-09-18 10:48:00,9.2823,1.2902,5.4709,14.5291,18.5294,884,8,3,10
885,-1,2008-09-18 13:48:00,9.3874,1.315,0.5218,19.4782,25.1003,885,8,3,13
886,-1,2008-09-18 17:22:00,9.461,1.3045,4.3982,15.6018,21.9055,886,8,3,17
887,-1,2008-09-18 18:12:00,9.8632,1.3119999999999998,0.5518,19.4482,22.9635,887,8,3,18
888,-1,2008-09-18 18:56:00,9.6319,1.2988,1.4418,18.5582,25.1014,888,8,3,18
889,-1,2008-09-18 21:12:00,9.0113,1.2535,-2.5955,22.5955,25.7407,889,8,3,21
890,-1,2008-09-18 21:56:00,9.0486,1.2717,-4.9018,24.9018,31.879,890,8,3,21
891,-1,2008-09-18 23:00:00,8.9012,1.2828,0.7636,19.2364,26.0317,891,8,3,23
892,-1,2008-09-18 23:05:00,9.5651,1.2815,-2.7845,22.7845,29.9713,892,8,3,23
893,-1,2008-09-18 23:44:00,8.9461,1.2830000000000001,-2.4709,22.4709,28.9642,893,8,3,23
894,-1,2008-09-19 00:30:00,9.8208,1.2502,-3.2718,23.2718,29.0059,894,8,4,0
895,-1,2008-09-19 01:57:00,10.2551,1.274,2.1136,17.8864,24.5978,895,8,4,1
896,-1,2008-09-19 02:44:00,10.2349,1.3033,3.9291,16.0709,21.8416,896,8,4,2
897,-1,2008-09-19 04:42:00,9.0831,1.3030000000000002,-0.5336,20.5336,26.5653,897,8,4,4
898,-1,2008-09-19 05:33:00,9.4618,1.306,-1.1836,21.1836,22.97,898,8,4,5
899,-1,2008-09-19 05:57:00,9.8208,1.304,5.7945,14.2055,15.7033,899,8,4,5
900,-1,2008-09-19 06:01:00,10.2023,1.2857,-4.9682,24.9682,31.3031,900,8,4,6
901,-1,2008-09-19 06:44:00,8.9907,1.2695,-0.9136,20.9136,26.89,901,8,4,6
902,-1,2008-09-19 07:14:00,9.6166,1.2755,-3.65,23.65,28.6073,902,8,4,7
903,-1,2008-09-19 07:18:00,9.6319,1.3295,-2.5345,22.5345,28.3035,903,8,4,7
904,-1,2008-09-19 08:08:00,9.8192,1.2847,0.86,19.14,26.1131,904,8,4,8
905,-1,2008-09-19 08:52:00,9.0208,1.2997,-3.4991,23.4991,31.3826,905,8,4,8
906,-1,2008-09-19 09:12:00,10.0515,1.305,-5.2327,25.2327,31.0075,906,8,4,9
907,-1,2008-09-19 09:47:00,9.6184,1.2905,-1.79,21.79,27.6339,907,8,4,9
908,-1,2008-09-19 10:45:00,9.8202,1.296,1.0309,18.9691,21.9517,908,8,4,10
909,-1,2008-09-19 11:13:00,10.1146,1.3048,-4.0109,24.0109,29.7124,909,8,4,11
910,-1,2008-09-19 11:54:00,9.8037,1.2837,1.4727,18.5273,28.6558,910,8,4,11
911,-1,2008-09-19 13:59:00,9.7386,0.9875,-1.2427,21.2427,32.4053,911,8,4,13
912,-1,2008-09-19 15:31:00,9.8406,1.2865,2.4845,17.5155,23.3895,912,8,4,15
913,-1,2008-09-19 16:40:00,9.5592,1.2935,0.79,19.21,29.7545,913,8,4,16
914,1,2008-09-19 16:58:00,9.0489,1.2913,5.6618,14.3382,21.7197,914,8,4,16
915,-1,2008-09-19 17:47:00,10.1233,1.3075,-2.4345,22.4345,29.627,915,8,4,17
916,-1,2008-09-19 18:11:00,10.1078,1.3119999999999998,-1.4027,21.4027,28.4909,916,8,4,18
917,-1,2008-09-19 18:33:00,10.1653,1.3082,-4.5936,24.5936,29.8709,917,8,4,18
918,-1,2008-09-19 19:18:00,10.115,1.328,-0.3309,20.3309,27.3211,918,8,4,19
919,-1,2008-09-19 19:29:00,9.4421,1.2728,2.6718,17.3282,23.9846,919,8,4,19
920,-1,2008-09-19 20:05:00,9.8593,1.2757,4.9845,16.733,19.2998,920,8,4,20
921,-1,2008-09-19 20:07:00,10.2256,1.2945,-3.4445,23.4445,31.3396,921,8,4,20
922,-1,2008-09-19 20:10:00,10.0038,1.3225,2.2855,17.7145,24.0788,922,8,4,20
923,-1,2008-09-19 20:17:00,9.4479,1.3135,22.4673,21.38,64.414,923,8,4,20
924,1,2008-09-19 20:19:00,9.8942,1.286,6.5645,13.4355,16.9701,924,8,4,20
925,-1,2008-09-19 21:08:00,9.5013,1.273,-4.6227,24.6227,33.171,925,8,4,21
926,1,2008-09-19 21:09:00,8.9468,1.2765,5.5455,14.4545,21.0909,926,8,4,21
927,-1,2008-09-19 21:13:00,10.0975,1.2735,-2.1518,22.1518,28.6132,927,8,4,21
928,-1,2008-09-19 21:14:00,9.4609,1.2858,6.25,13.75,14.1161,928,8,4,21
929,1,2008-09-19 21:59:00,9.8875,1.271,3.2509,16.7491,23.112,929,8,4,21
930,-1,2008-09-19 23:26:00,9.196,1.2937,0.9909,19.0091,29.1406,930,8,4,23
931,-1,2008-09-19 23:33:00,9.9552,1.2545,-3.8655,23.8655,30.1925,931,8,4,23
932,-1,2008-09-20 00:18:00,9.7939,1.273,-0.75,20.75,24.5799,932,8,5,0
933,-1,2008-09-20 00:33:00,9.76,1.3003,0.2745,19.7255,24.1109,933,8,5,0
934,-1,2008-09-20 03:58:00,10.0281,1.307,-5.9273,25.9273,31.7389,934,8,5,3
935,-1,2008-09-20 04:13:00,10.187999999999999,1.2948,-2.9209,22.9209,28.8106,935,8,5,4
936,-1,2008-09-20 04:28:00,9.6284,1.2973,-3.74,23.74,29.1429,936,8,5,4
937,-1,2008-09-20 05:22:00,10.0507,1.3455,-0.0691,20.0691,26.2175,937,8,5,5
938,-1,2008-09-20 05:25:00,10.0085,1.2648,5.1136,14.8864,20.9755,938,8,5,5
939,-1,2008-09-20 05:34:00,9.1976,1.3552,1.7082,18.2918,23.195,939,8,5,5
940,-1,2008-09-20 06:08:00,9.7657,1.284,1.5555,18.4445,25.0267,940,8,5,6
941,-1,2008-09-20 07:21:00,9.9024,1.2937,1.3136,18.6864,23.9837,941,8,5,7
942,-1,2008-09-20 08:14:00,9.0907,1.3195,-1.0182,21.0182,28.5851,942,8,5,8
943,-1,2008-09-20 10:51:00,10.1866,1.2938,-0.9945,20.9945,27.0475,943,8,5,10
944,-1,2008-09-20 11:18:00,9.7454,1.28,-0.9236,20.9236,32.7145,944,8,5,11
945,-1,2008-09-20 12:20:00,9.9095,1.2722,-0.6609,20.6609,28.2815,945,8,5,12
946,-1,2008-09-20 12:26:00,9.6994,1.2868,-0.1918,20.1918,25.7279,946,8,5,12
947,-1,2008-09-20 12:27:00,9.9406,1.341,-2.2818,22.2818,29.3235,947,8,5,12
948,-1,2008-09-20 12:36:00,9.7937,0.9505,-5.9336,25.9336,35.4672,948,8,5,12
949,-1,2008-09-20 12:57:00,9.6492,1.2363,5.7182,14.2818,22.5821,949,8,5,12
950,-1,2008-09-20 14:00:00,9.7339,1.2837,-5.1255,25.1255,31.2285,950,8,5,14
951,-1,2008-09-20 14:06:00,9.8637,1.2893,-2.1309,22.1309,26.0868,951,8,5,14
952,-1,2008-09-20 14:42:00,10.0034,1.2919999999999998,0.42,19.58,26.5186,952,8,5,14
953,-1,2008-09-20 14:50:00,9.3127,1.2905,-1.1945,21.1945,25.8642,953,8,5,14
954,-1,2008-09-20 14:53:00,9.1953,1.0032,-3.5291,23.5291,28.1493,954,8,5,14
955,-1,2008-09-20 15:02:00,10.0565,1.2895,-3.4291,23.4291,30.4749,955,8,5,15
956,-1,2008-09-20 15:19:00,9.3965,1.3003,-2.1709,22.1709,27.2628,956,8,5,15
957,-1,2008-09-20 15:37:00,9.3723,1.2825,-5.9573,25.9573,33.2787,957,8,5,15
958,-1,2008-09-20 15:46:00,10.0814,1.2732,-1.0464,21.0464,28.2025,958,8,5,15
959,-1,2008-09-20 16:43:00,9.024,1.2813,4.2391,15.7609,22.3582,959,8,5,16
960,-1,2008-09-20 16:44:00,9.311,1.3122,-1.6873,21.6873,25.6805,960,8,5,16
961,-1,2008-09-20 17:26:00,9.0542,0.9940000000000001,1.0145,18.9855,24.5151,961,8,5,17
962,-1,2008-09-20 17:29:00,10.0053,1.2913,-0.8727,20.8727,26.308000000000003,962,8,5,17
963,-1,2008-09-20 18:03:00,9.7574,1.2862,-4.2364,24.2364,32.176,963,8,5,18
964,-1,2008-09-20 18:21:00,9.9713,1.2830000000000001,-5.1391,25.1391,31.0753,964,8,5,18
965,-1,2008-09-20 18:56:00,9.7107,1.287,1.54,18.46,25.1751,965,8,5,18
966,-1,2008-09-20 19:14:00,10.4883,1.2890000000000001,0.1082,19.8918,30.7097,966,8,5,19
967,-1,2008-09-20 19:21:00,10.0576,1.2677,-1.67,21.67,29.1767,967,8,5,19
968,-1,2008-09-20 23:34:00,9.7902,1.34,-4.89,24.89,33.006,968,8,5,23
969,-1,2008-09-21 00:48:00,9.8005,1.2868,-6.5282,26.5282,34.3403,969,8,6,0
970,-1,2008-09-21 01:06:00,9.9019,1.2548,7.03,12.97,17.1419,970,8,6,1
971,-1,2008-09-21 02:07:00,10.0109,1.3075,-2.6355,22.6355,34.0617,971,8,6,2
972,-1,2008-09-21 03:04:00,9.9301,1.3083,1.3936,18.6064,25.5648,972,8,6,3
973,-1,2008-09-21 03:47:00,10.012,1.315,-3.7045,23.7045,31.622,973,8,6,3
974,-1,2008-09-21 04:17:00,9.7479,1.3527,-0.45,20.45,30.013,974,8,6,4
975,-1,2008-09-21 04:49:00,9.7902,0.9765,-1.4564,21.4564,28.2871,975,8,6,4
976,-1,2008-09-21 07:30:00,9.9321,1.2597,-2.6364,22.6364,27.717,976,8,6,7
977,-1,2008-09-21 07:55:00,9.7575,1.2775,3.9818,16.0182,22.1771,977,8,6,7
978,-1,2008-09-21 08:22:00,9.4885,1.281,-4.2327,24.2327,30.0271,978,8,6,8
979,-1,2008-09-21 08:49:00,10.0827,1.2535,-0.8045,20.8045,26.2439,979,8,6,8
980,-1,2008-09-21 09:16:00,9.0626,1.3008,-0.0164,20.0164,29.7647,980,8,6,9
981,-1,2008-09-21 09:31:00,10.0777,1.258,0.7827,19.2173,22.3049,981,8,6,9
982,-1,2008-09-21 10:07:00,9.5046,1.2919999999999998,-0.4409,20.4409,23.5781,982,8,6,10
983,-1,2008-09-21 10:49:00,9.2386,1.2608,2.1136,17.8864,21.3248,983,8,6,10
984,-1,2008-09-21 11:33:00,9.9472,1.239,-1.66,21.66,28.769000000000002,984,8,6,11
985,-1,2008-09-21 12:04:00,10.1903,1.2775,3.0982,16.9018,22.0576,985,8,6,12
986,-1,2008-09-21 14:30:00,9.6885,1.3185,1.4009,18.5991,27.7436,986,8,6,14
987,-1,2008-09-21 14:31:00,8.573,0.9913,1.1855,18.8145,20.3987,987,8,6,14
988,-1,2008-09-21 14:33:00,9.3865,1.3230000000000002,-2.6655,22.6655,29.572,988,8,6,14
989,-1,2008-09-21 15:15:00,9.9054,1.276,-1.31,21.31,31.6501,989,8,6,15
990,-1,2008-09-21 15:26:00,9.6486,1.2868,-3.8836,23.8836,29.6056,990,8,6,15
991,-1,2008-09-21 15:34:00,9.0469,1.2975,-1.5945,21.5945,27.2525,991,8,6,15
992,-1,2008-09-21 16:43:00,9.2141,1.2628,-1.7155,21.7155,25.4763,992,8,6,16
993,-1,2008-09-21 17:26:00,9.5766,1.2775,-3.2882,23.2882,29.7411,993,8,6,17
994,-1,2008-09-21 17:30:00,9.4543,1.3322,-2.9182,22.9182,29.4088,994,8,6,17
995,-1,2008-09-21 18:12:00,9.9446,1.2819999999999998,,,,995,8,6,18
996,-1,2008-09-21 19:19:00,9.2262,1.268,-3.0882,23.0882,30.6344,996,8,6,19
997,-1,2008-09-21 20:35:00,9.7555,1.2868,-0.0045,20.0045,30.4948,997,8,6,20
998,-1,2008-09-21 21:54:00,9.6144,1.3148,-5.8564,25.8564,33.7075,998,8,6,21
999,-1,2008-09-21 22:02:00,9.4102,1.0037,3.9673,16.0327,22.513,999,8,6,22
1000,-1,2008-09-22 00:12:00,9.4434,1.272,0.7,19.3,26.3407,1000,8,0,0
1001,-1,2008-09-22 00:28:00,9.7771,1.3230000000000002,-6.6618,26.6618,33.4282,1001,8,0,0
1002,-1,2008-09-22 00:47:00,9.77,1.253,2.6345,17.3655,23.9411,1002,8,0,0
1003,-1,2008-09-22 01:43:00,9.5292,1.3018,-0.6327,20.6327,25.0547,1003,8,0,1
1004,-1,2008-09-22 03:51:00,9.3976,1.2773,-5.8818,25.8818,32.8121,1004,8,0,3
1005,-1,2008-09-22 06:05:00,9.1378,1.2793,-2.2636,22.2636,28.0815,1005,8,0,6
1006,-1,2008-09-22 07:12:00,9.6125,1.2977,0.7382,19.2618,24.7756,1006,8,0,7
1007,-1,2008-09-22 10:43:00,8.9714,1.2737,4.9082,15.0918,19.7445,1007,8,0,10
1008,-1,2008-09-22 11:50:00,8.9505,0.9757,-1.1764,21.1764,27.984,1008,8,0,11
1009,-1,2008-09-22 12:11:00,8.722999999999999,0.971,-3.1182,23.1182,31.7039,1009,8,0,12
1010,-1,2008-09-22 12:45:00,9.0271,1.2732,-2.5191,22.5191,32.4481,1010,8,0,12
1011,-1,2008-09-22 13:03:00,9.262,1.3137,-0.9,20.9,27.5479,1011,8,0,13
1012,-1,2008-09-22 14:24:00,9.4729,1.2625,2.23,17.77,27.4876,1012,8,0,14
1013,-1,2008-09-22 14:27:00,9.85,1.261,-1.0909,21.0909,26.7205,1013,8,0,14
1014,-1,2008-09-22 14:36:00,9.7142,1.2777,-6.0845,26.0845,33.8834,1014,8,0,14
1015,-1,2008-09-22 16:25:00,10.3963,0.9808,0.4382,19.5618,29.9623,1015,8,0,16
1016,-1,2008-09-22 21:30:00,9.7038,1.2668,2.6227,17.3773,23.9811,1016,8,0,21
1017,-1,2008-09-22 21:31:00,9.7739,1.2770000000000001,-6.3391,26.3391,34.2074,1017,8,0,21
1018,-1,2008-09-22 22:15:00,9.8863,1.3243,-2.67,22.67,28.709,1018,8,0,22
1019,-1,2008-09-22 22:17:00,9.2906,1.3017,-2.3891,22.3891,25.6619,1019,8,0,22
1020,-1,2008-09-22 23:01:00,9.9079,1.285,-3.9218,23.9218,29.8238,1020,8,0,23
1021,-1,2008-09-22 23:10:00,9.2924,1.2993,-5.52,25.52,31.8429,1021,8,0,23
1022,-1,2008-09-23 00:57:00,9.0234,1.2405,-0.0636,20.0636,26.448,1022,8,1,0
1023,-1,2008-09-23 06:44:00,9.8953,1.3108,-1.5991,21.5991,29.1572,1023,8,1,6
1024,-1,2008-09-23 06:44:00,8.7404,1.2915,-2.2191,22.2191,28.3474,1024,8,1,6
1025,-1,2008-09-23 06:52:00,9.8488,1.3125,2.9864,17.0136,22.8144,1025,8,1,6
1026,-1,2008-09-23 07:58:00,9.8708,1.3,0.2464,19.7536,25.4657,1026,8,1,7
1027,-1,2008-09-23 08:11:00,9.971,1.2825,0.7136,19.2864,24.2792,1027,8,1,8
1028,-1,2008-09-23 09:43:00,9.1269,1.2953,-3.9555,23.9555,30.0456,1028,8,1,9
1029,1,2008-09-23 11:14:00,9.1887,1.2938,0.5609,19.4391,28.0697,1029,8,1,11
1030,-1,2008-09-23 11:42:00,9.6179,1.3033,-2.5682,22.5682,30.4269,1030,8,1,11
1031,-1,2008-09-23 11:43:00,9.6257,1.2902,-1.2991,21.2991,25.7035,1031,8,1,11
1032,-1,2008-09-23 12:29:00,9.734,1.3119999999999998,-2.7282,22.7282,27.4264,1032,8,1,12
1033,-1,2008-09-23 12:31:00,9.8508,1.3062,-5.4691,25.4691,31.0165,1033,8,1,12
1034,-1,2008-09-23 12:46:00,9.3346,1.2962,-2.1,22.1,29.453000000000003,1034,8,1,12
1035,-1,2008-09-23 13:37:00,9.6392,1.2757,-1.9827,21.9827,26.1779,1035,8,1,13
1036,-1,2008-09-23 15:23:00,9.9798,1.294,-1.0545,21.0545,32.1132,1036,8,1,15
1037,-1,2008-09-23 15:33:00,9.8658,1.3090000000000002,-3.2055,23.2055,28.0144,1037,8,1,15
1038,-1,2008-09-23 15:58:00,9.3935,1.2842,1.4609,18.5391,23.5831,1038,8,1,15
1039,-1,2008-09-23 18:10:00,8.7688,1.296,-3.1227,23.1227,30.5699,1039,8,1,18
1040,-1,2008-09-23 18:36:00,9.3651,1.2795,-3.7509,23.7509,30.7593,1040,8,1,18
1041,-1,2008-09-23 18:56:00,10.1037,1.2775,-3.2945,23.2945,29.873,1041,8,1,18
1042,-1,2008-09-23 20:18:00,9.9536,1.3185,-1.56,21.56,28.4794,1042,8,1,20
1043,-1,2008-09-23 20:59:00,9.9491,1.261,-1.0409,21.0409,28.5052,1043,8,1,20
1044,-1,2008-09-23 21:26:00,9.6231,1.3048,-1.24,21.24,28.1969,1044,8,1,21
1045,-1,2008-09-23 22:25:00,9.6178,1.3045,-4.4882,24.4882,32.5465,1045,8,1,22
1046,-1,2008-09-24 02:19:00,9.8631,1.2915,1.4409,18.5591,22.3245,1046,8,2,2
1047,-1,2008-09-24 02:44:00,9.8575,1.2808,-0.0509,20.0509,27.2235,1047,8,2,2
1048,-1,2008-09-24 03:32:00,9.8614,1.3168,1.7318,18.2682,23.8107,1048,8,2,3
1049,-1,2008-09-24 03:40:00,9.8991,1.2705,-0.2436,20.2436,27.8252,1049,8,2,3
1050,-1,2008-09-24 05:13:00,9.1067,1.2442,0.38,19.62,29.6983,1050,8,2,5
1051,-1,2008-09-24 05:22:00,9.9903,1.297,-2.1409,22.1409,27.9241,1051,8,2,5
1052,-1,2008-09-24 06:13:00,9.9884,1.2895,-2.0655,22.0655,27.4762,1052,8,2,6
1053,-1,2008-09-24 06:14:00,9.8566,1.2813,-4.3955,24.3955,29.3585,1053,8,2,6
1054,-1,2008-09-24 07:23:00,9.7748,1.2867,-1.9291,21.9291,29.6803,1054,8,2,7
1055,-1,2008-09-24 10:10:00,9.6759,1.2938,-4.6591,24.6591,32.7382,1055,8,2,10
1056,-1,2008-09-24 10:53:00,9.687999999999999,1.296,-0.5327,20.5327,29.4663,1056,8,2,10
1057,-1,2008-09-24 10:59:00,9.8285,1.2723,-1.0827,21.0827,27.9067,1057,8,2,10
1058,-1,2008-09-24 11:47:00,10.2007,1.3019999999999998,-0.3727,20.3727,25.8899,1058,8,2,11
1059,-1,2008-09-24 12:04:00,9.845,1.3268,-1.0473,21.0473,28.2938,1059,8,2,12
1060,-1,2008-09-24 12:35:00,9.9558,1.2725,0.9736,19.0264,22.9832,1060,8,2,12
1061,-1,2008-09-24 13:01:00,9.4096,1.2813,-3.9509,23.9509,31.7775,1061,8,2,13
1062,1,2008-09-24 15:05:00,9.9621,1.3185,1.0027,18.9973,26.4132,1062,8,2,15
1063,-1,2008-09-24 15:39:00,9.9299,1.2945,2.8109,17.1891,22.2064,1063,8,2,15
1064,-1,2008-09-24 15:42:00,10.0093,1.3219999999999998,-3.6145,23.6145,28.9017,1064,8,2,15
1065,-1,2008-09-24 15:43:00,9.2537,1.294,-5.76,25.76,31.5295,1065,8,2,15
1066,-1,2008-09-24 16:26:00,9.8735,1.3082,-1.6109,21.6109,25.3309,1066,8,2,16
1067,-1,2008-09-24 17:54:00,9.4105,1.2853,2.32,17.68,25.6635,1067,8,2,17
1068,-1,2008-09-24 18:05:00,9.8814,1.319,-1.2491,21.2491,27.526999999999997,1068,8,2,18
1069,-1,2008-09-25 01:05:00,10.1854,1.3045,0.1873,19.8127,26.0522,1069,8,3,1
1070,-1,2008-09-25 02:03:00,9.6227,1.3582,4.8791,15.1209,20.4622,1070,8,3,2
1071,-1,2008-09-25 06:21:00,9.6011,1.297,-2.0209,22.0209,28.6912,1071,8,3,6
1072,-1,2008-09-25 07:12:00,9.5075,1.2497,-0.7391,20.7391,26.3387,1072,8,3,7
1073,-1,2008-09-25 07:58:00,9.5713,1.3148,-2.8727,22.8727,24.4002,1073,8,3,7
1074,-1,2008-09-25 08:45:00,8.9728,1.26,2.6036,17.3964,23.8576,1074,8,3,8
1075,-1,2008-09-25 09:31:00,9.585,1.3232,-5.9418,25.9418,31.1657,1075,8,3,9
1076,-1,2008-09-25 10:23:00,9.4281,1.261,-4.9891,24.9891,29.6501,1076,8,3,10
1077,-1,2008-09-25 11:08:00,9.9148,1.2723,-2.9718,22.9718,28.8713,1077,8,3,11
1078,-1,2008-09-25 11:09:00,9.9457,1.3159999999999998,-0.9364,20.9364,26.2691,1078,8,3,11
1079,-1,2008-09-25 11:55:00,8.7452,1.319,1.1673,18.8327,23.6877,1079,8,3,11
1080,-1,2008-09-25 13:42:00,8.8194,1.3502,0.6009,19.3991,25.8992,1080,8,3,13
1081,-1,2008-09-25 14:08:00,10.2704,1.2765,2.6473,17.3527,22.4925,1081,8,3,14
1082,-1,2008-09-25 14:28:00,9.6789,1.2845,0.5364,19.4636,24.0135,1082,8,3,14
1083,-1,2008-09-25 15:12:00,9.2689,1.2868,-2.5036,22.5036,28.2316,1083,8,3,15
1084,-1,2008-09-25 15:40:00,10.2423,1.3268,-0.6327,20.6327,28.9181,1084,8,3,15
1085,-1,2008-09-25 15:55:00,9.9546,1.3230000000000002,0.77,19.23,22.8057,1085,8,3,15
1086,-1,2008-09-25 16:44:00,9.5494,1.2993,-3.1818,23.1818,27.6462,1086,8,3,16
